0,1,2
6.7448816,0.50842583,1.6928899
7.5947204,-0.39544111,1.9667892
6.9784164,0.15402542,1.2336879
3.489049,-0.20997114,0.7958673
8.04364,-0.70661694,2.0785427
8.064518,-1.1744269,1.9914507
6.8719425,0.543737,2.314448
7.8181753,-0.70376307,1.987414
7.0531073,0.2194384,1.9137406
7.5741353,-1.0411315,4.179689
7.321942,0.01673207,3.9710324
7.9355927,0.04348254,2.9253337
7.7256856,-0.282908,1.2608685
8.685652,-0.5931886,2.669692
8.221907,-1.6928866,2.7854676
7.5067873,0.80433005,3.3054566
6.6532464,-0.1670661,2.9703798
6.7211876,1.8825558,1.9437102
6.6824856,0.5983898,0.73096675
6.337271,-0.5014457,1.7253006
7.3629646,0.7328309,1.7983059
7.495279,-1.5507548,2.9839268
6.6307015,-0.36084032,0.028053991
5.6560173,0.4244121,0.596644
7.717308,-0.9920599,0.39815268
7.972356,-0.8744203,3.4423203
7.567956,0.5040184,1.6749697
7.27724,-0.938476,1.6688461
7.0986648,-0.32948267,4.2128673
6.8810687,0.43765253,1.134304
7.0595,1.3210758,0.5966606
7.269296,1.3285296,1.7508543
6.4449716,0.781886,0.967302
7.00101,-1.2502661,2.8572388
5.879825,-0.058941357,3.167112
6.386521,1.8993926,1.8235275
7.6977286,1.2235556,0.7977224
7.8768086,0.07926447,2.3675761
7.2694693,-0.2973363,2.5082715
5.52666,1.4693228,1.2385997
6.0442977,0.10746631,1.4162621
6.650719,0.25348377,1.9242313
5.2566533,0.9707628,2.992046
6.742702,0.3959234,1.2313842
7.7372675,-1.3594489,2.7229998
6.374898,0.61628085,1.6581736
7.8179684,-0.9212952,2.0070975
6.730635,0.3923191,1.3122187
5.996448,-1.3576475,1.9543736
5.861137,0.54252946,1.4522264
8.308413,0.4081954,1.2115493
6.3642535,1.7381057,2.3036919
8.1480055,0.9732079,1.4769561
6.399414,1.2794868,1.0950438
6.063882,1.2792355,-0.478952
5.3735414,0.20471323,0.70848846
6.4310904,0.61808074,2.095617
7.181613,1.0652852,1.7921463
0.94183093,4.6406975,0.8542892
6.9454417,-0.4464724,2.4311628
7.82013,-1.052697,3.3198884
6.6193814,0.6224532,1.6411421
5.424519,0.9258303,1.202704
5.179522,-0.89509416,0.38583383
4.170656,0.36073887,1.5049877
6.55675,1.1842182,2.782882
6.7808595,0.40880173,1.555812
6.878873,-0.4725786,3.1489117
8.164,0.56842244,2.4021742
6.683456,0.14462988,1.9477481
7.665928,-1.1348065,2.8205855
6.741223,0.554926,0.70790505
6.1349225,1.2433068,0.63561904
6.0117593,1.7702891,1.3742223
6.2222543,0.918129,1.4729415
6.563149,0.044191815,1.8845812
8.1211195,0.914652,1.6462469
7.689827,-0.64233345,2.2342503
7.0913787,1.0816382,0.40883908
6.8735847,0.007960566,2.012327
7.071065,0.40663874,1.4589964
8.399397,0.3261644,1.8766539
6.6889772,-0.0012149013,2.97631
7.045884,-1.1155461,1.3670417
7.4282165,-0.24027929,0.6866284
7.9424644,-1.438408,3.2207174
5.637801,-0.57085186,-0.83044916
6.678887,1.038803,2.6466188
6.9961605,-0.048955634,1.8482549
6.5759387,1.0417215,2.5028763
6.3871255,1.2345791,0.7543017
7.3754334,-0.09869437,1.0192814
6.4754786,0.71444464,1.8803052
5.070503,0.92158353,1.7310241
1.4219509,1.049515,-2.8019783
0.19330803,1.3484545,-1.6632925
0.71379226,1.0641034,-2.7299614
-0.5056338,2.0267193,-2.8957207
0.70021015,1.0141212,-2.230681
0.8205741,1.4095763,-2.8525367
0.33938977,0.7568891,-2.8399348
0.73892134,0.6262507,-2.3809009
0.31915578,1.2955655,-4.3932447
0.6766648,1.3072886,-3.1351702
0.8651411,1.9881085,-3.4546652
-0.25682664,1.5046561,-1.9737445
0.68462914,1.1574421,-2.153093
1.0821321,-0.16765031,-1.5755112
0.3194166,1.1183827,-2.1479936
-0.24746153,0.4707635,-1.9484304
0.01475568,0.93699837,-4.73067
0.8164889,0.15840554,-3.1254277
0.3478179,0.77098554,-2.5439036
0.33449835,1.0207698,-2.125196
0.40242925,1.4032726,-2.162817
1.1601626,2.1842766,-2.7987666
0.15554795,1.1399794,-2.2416666
1.294076,1.4858874,-1.4096829
0.280662,0.74765664,-2.1751132
0.5415014,1.2265096,-2.9476645
0.14377204,1.2415972,-2.4993649
0.47356683,1.4550983,-2.31123
0.08297459,0.2214517,-3.0676038
1.5285004,1.7356128,-5.608517
1.2958386,1.846715,-1.8026968
0.69082576,0.98321,-2.1768372
0.5583757,1.5310143,-2.6422713
0.760198,1.0503545,-2.714818
0.37920812,1.41636,-2.2597282
1.3486781,1.9270638,-3.1045392
0.89986306,1.4468956,-2.4447784
0.1711355,1.1616215,-2.3748584
0.18118829,0.63673276,-3.3906813
0.39806384,1.9841323,-4.9785633
0.40956494,1.4666945,-2.5707822
0.1339568,1.2936585,-2.4449885
0.08861061,1.3398174,-2.7617068
0.21521054,1.2105093,-2.6739032
-0.109095305,1.4897368,-5.3288217
0.32951277,0.8532496,-3.0495985
0.3678796,1.2805338,-2.828572
0.20103112,0.8773143,-2.1967638
0.19727568,0.6724772,-2.514528
0.26477766,0.97009987,-3.125291
1.0705305,1.2664068,-2.4378164
0.034437798,0.57430094,-2.4253187
0.1877078,1.3885722,-2.4022248
0.6636112,0.87190324,-3.3561823
0.96117425,0.9273055,-2.6843336
0.5241253,1.4446877,-2.558914
0.48818964,0.9738035,-3.299362
0.16920133,0.71235114,-2.6027544
0.67977333,1.4782932,-2.668141
0.6720863,0.68565464,-2.5316653
0.525792,0.7309997,-2.3024156
1.3830544,0.16733094,-3.0764446
0.3951923,1.4535323,-2.891878
0.2958846,1.2684988,-2.985119
0.88505113,1.621701,-2.5764475
0.09748237,0.9720017,-2.4982169
0.32232165,0.9789031,-4.072261
0.94611126,1.5784433,-3.2663927
0.12938207,0.47356856,-4.85424
0.7120778,1.0516044,-2.068246
0.09010691,1.2062999,-3.6243641
0.6450352,0.89952916,-2.752104
0.24663511,0.7169881,-2.4662778
0.4843394,1.4201089,-2.4710531
0.5356256,1.5734074,-4.9379735
0.72079206,0.9691202,-2.453111
0.6528549,0.9994748,-2.2534242
0.25988835,1.0519295,-2.2127526
0.17708857,0.7848538,-2.5809453
0.25642797,0.43858886,-3.7115085
1.3553318,2.0090718,-3.3465793
0.4961329,0.9149909,-2.8475153
1.0263792,1.7421874,-5.6888943
0.42318952,1.5456165,-2.6429958
-0.29468814,1.9832711,-3.080215
0.8690248,1.7490518,-4.5573688
0.37821612,0.78159934,-2.6484766
0.6607358,1.4713273,-2.2640543
0.13074149,0.8300001,-2.9261098
0.5328943,0.7385737,-2.4336176
0.45824766,0.8854865,-2.3526137
0.7194258,0.6526533,-2.197484
-0.10849266,-0.49862593,-3.0964944
0.34083346,1.511741,-2.424079
-0.55175906,2.428001,-5.789253
-1.1123558,1.2677706,-2.3679683
0.6924445,1.5067399,-3.3224974
0.58236426,1.4288975,-2.632666
1.6800215,0.20082544,-3.1683803
0.41722056,0.7214162,-2.331667
0.85122144,1.3976948,-2.4094112
1.4682034,0.6995712,-0.79530084
0.12293679,1.5789447,-2.4972107
-0.6702144,0.93594605,-1.9663209
0.21573728,1.2461342,-2.6784835
0.2064098,0.7634604,-2.3063953
0.15771468,1.2754068,-2.6826553
-0.022035368,1.1049167,-2.5296795
1.0963944,1.9923661,-5.1862416
0.92090964,1.2487065,-2.907537
0.23472324,1.1174071,-4.11905
0.73843807,1.46549,-2.5100176
1.0185623,1.4308327,-4.485936
1.258998,1.6086949,-2.6932404
1.6198702,1.816219,-4.103624
0.37472698,1.3218867,-2.3252695
0.2016905,1.3273854,-2.6023643
0.29780653,1.3076969,-2.2730772
0.98180264,1.4274089,-2.3221142
0.085803024,1.1912022,-2.6006153
1.7370845,0.660618,-2.0106473
0.30824366,0.95826536,-3.017867
1.5594125,1.8335918,-2.6484334
0.12189105,0.98727745,-2.5367382
-0.5148357,-2.6334598,-3.638293
0.122897156,1.2074242,-2.7531364
0.18953991,0.89460427,-2.145089
1.0257539,1.4197512,-4.8055754
1.0105921,1.6685587,-2.7636745
0.9005934,1.0356561,-1.8206887
1.042076,1.1754715,-2.6746037
0.6120623,1.109434,-2.9431877
0.28174496,1.4569341,-2.3976061
0.08716089,0.7093733,-2.596266
1.4231179,-0.107515976,-2.5918765
0.79361045,1.0203538,-2.6974306
0.76163274,0.77401227,-1.8870693
1.0603639,1.0423766,-2.5370111
1.071866,1.445989,-2.9567997
0.56563264,0.9669547,-2.1524582
0.04465424,0.8594048,-2.3797274
-0.020449165,2.0964403,-3.4147243
1.1979711,2.1022482,-3.4157412
0.4362217,2.276318,-3.117894
-0.16695982,0.9865737,-2.679811
0.6492746,0.8777515,-2.5453017
0.15863827,0.85847574,-2.9572864
0.69219947,1.0122358,-2.7467735
1.0530353,1.5305545,-3.6978326
0.27114093,1.4933369,-2.8625627
-0.7033038,1.0145522,-3.8407965
0.118670836,1.3165169,-2.6069813
0.8808047,0.94039637,-2.5497792
0.5264564,1.1705927,-2.1071453
0.17945921,0.9093693,-2.706064
0.5010819,0.6369916,-3.0863855
0.32905513,1.0888633,-4.202723
0.80282915,1.1118942,-2.7024193
0.19505261,0.6627218,-1.0299287
0.7393634,1.4603187,-2.7329729
0.43596628,1.6459237,-6.064969
0.14892402,0.9902742,-2.1829429
0.7239614,0.9583189,-2.7688317
0.6624047,1.1707162,-2.1373274
0.8369202,1.6451138,-2.9733431
0.5726554,1.5046201,-2.7300806
-0.007917234,1.6923051,-4.8399525
-0.37682518,2.040435,-5.682521
0.1299416,1.1595947,-2.5819933
0.5019405,1.384085,-3.426244
-0.3737758,0.27882487,-3.2208197
0.89965945,1.5008022,-2.375575
-0.47779372,0.32016072,-3.4161901
0.78350073,1.3313628,-2.3113964
0.6021749,1.3158121,-2.276383
0.69492245,1.1156448,-2.919505
1.8377888,0.7203706,-3.1188934
1.007607,1.5721589,-3.087795
0.8124595,1.1054057,-2.3634741
0.8617775,0.9511217,-2.5859764
0.8852519,1.095645,-2.4780602
0.2991878,1.1997722,-2.832266
0.027189374,0.82792723,-2.5669835
-0.1521162,1.1602757,-2.5764196
0.08126805,1.1642734,-3.609684
0.8270937,1.030788,-2.5493762
0.21254416,1.0007193,-4.039413
0.16160738,1.261764,-2.542508
1.7526414,1.2349703,-1.6478903
0.36988017,0.75898665,-3.00104
0.79991555,1.4081736,-2.4384532
0.22807655,0.7321242,-2.2505293
0.55550724,0.8079416,-2.484517
0.5335907,0.7279608,-2.365207
0.7120128,1.4517992,-3.1033037
0.16495995,0.68881136,-2.681222
0.49833637,1.3253983,-2.176312
0.22113699,1.301291,-2.378102
0.24970594,0.6111746,-2.2148232
0.04670222,1.230221,-2.5546663
0.11932709,2.0565572,-7.0239043
0.16757002,2.2389631,-7.719378
0.3052976,2.356367,-6.997343
0.08688029,2.0712655,-6.8712206
0.31053606,2.7516277,-7.4342356
1.4631315,1.9777057,-6.2934136
0.25513846,1.6091676,-6.973327
0.0764679,1.3205671,-6.6611495
0.23557524,2.5800967,-6.191115
0.27920994,1.608296,-7.463518
0.76401657,2.4759965,-6.974199
1.0354489,2.1042824,-6.8447433
1.8837436,1.6053953,-7.2712355
-0.14577748,2.692953,-6.7827635
0.21111672,2.0868845,-7.2591586
1.0751966,2.7236938,-8.335074
0.19164163,2.3283284,-7.1905117
0.24604452,2.0527775,-7.977257
-0.3670019,2.5238476,-7.7916512
1.4720235,0.94732684,-6.7060857
-0.03795201,2.4937005,-7.68999
0.09075345,2.3392692,-7.886417
1.7895446,1.3635666,-6.759461
2.035268,1.8935556,-6.8645873
0.386769,1.5364956,-6.087032
0.47881684,2.2695408,-7.140809
0.3138735,2.346758,-6.4947033
0.5509788,1.9961001,-7.2599134
-0.92664653,1.5147843,-6.697466
-0.08658601,2.123707,-7.6887007
0.7036723,1.6557817,-6.477976
1.4112061,3.2438328,-6.737398
-0.011372613,2.7767045,-7.2067013
1.4536672,2.7806137,-7.656089
0.056312148,2.0538406,-7.4177165
-0.0008425031,1.7578228,-7.0447445
-0.5056846,1.3634663,-6.7418995
0.18875134,2.6678762,-7.720929
0.13397928,2.016534,-6.7056785
0.049449284,2.0373213,-7.2680063
0.3274325,2.518981,-8.41849
-0.046795674,2.5528598,-7.736656
0.27804798,1.8529949,-6.959069
0.95763004,0.90287745,-7.9319596
0.19825137,2.1280756,-7.267302
0.54937565,1.8496878,-7.376801
0.25363395,2.3188806,-6.9079843
0.20664361,2.041688,-7.5334144
-0.41190538,2.0075903,-7.50024
0.14547653,2.2017963,-7.550252
0.5321655,1.3997087,-7.2874746
-0.3586539,2.638132,-7.497539
0.63092875,2.5941644,-7.561062
0.19919379,2.540548,-7.314277
1.3090448,2.9853055,-6.4880595
-0.014647906,1.7390584,-6.6602206
0.60178006,2.5962222,-6.6754065
0.15562396,2.1344564,-7.1227117
-0.37676173,1.9108636,-7.355725
0.6995575,2.1746857,-7.342826
-0.15186386,2.1749759,-7.1331477
-0.0083611775,2.2341657,-6.17895
0.39180052,2.0902226,-7.3877583
0.66552246,2.350418,-7.4102306
0.24416053,1.970322,-7.3977137
1.6717917,3.3316011,-7.0269403
0.9006201,2.300178,-6.7626014
-0.14238082,2.1078715,-7.525911
1.0922898,2.1669583,-7.1659594
0.49050617,0.7318566,-6.5896373
0.6016935,2.1759088,-7.870361
0.23269854,2.4103525,-7.2823453
0.65171725,2.0966191,-7.251883
0.09454431,2.4444888,-6.984545
0.161491,1.3206506,-6.9751754
-0.152675,1.2004383,-6.601178
0.53008515,2.4357932,-6.1138496
-1.0372165,2.6092227,-6.9717145
0.3410033,2.0046842,-6.639482
0.13383637,2.7618291,-6.9487777
0.067279786,1.9825146,-7.372866
0.78862983,2.4627533,-6.8703766
1.0319921,2.1127164,-7.0134444
0.40494424,2.085564,-6.947207
0.10379547,2.4272904,-6.9771643
1.1386592,1.9530324,-7.211088
0.26440468,2.2293384,-7.5703897
1.5768217,2.7906966,-7.085655
0.32522824,0.94151145,-7.561989
0.3529499,2.1646764,-6.8025637
0.2316492,2.6242878,-7.8426414
0.61061656,2.6089184,-6.397647
1.720568,3.1288161,-6.889212
0.16594559,2.1479611,-7.263579
0.29431713,3.4482012,-6.361307
0.999754,2.220522,-6.3191366
0.36488006,2.1957436,-6.7486744
-0.80643576,1.738639,-6.6309648
0.39907056,1.6249014,-6.9327
-0.967736,3.405566,-7.1201363
0.18189298,2.39448,-7.3739123
0.47630578,2.4641283,-6.013318
0.18211904,2.5410516,-7.551915
0.18080606,2.003007,-7.372558
0.24004114,1.0044729,-6.3760796
0.051579125,1.5208305,-7.327121
-0.23410189,3.4599488,-7.6745048
0.16579674,2.0986059,-7.615813
0.96169394,1.2697259,-6.832049
0.17082764,1.8051114,-6.1227427
0.095290445,2.097155,-6.913048
0.65149224,2.238543,-7.3698883
0.21434635,2.234157,-7.144639
0.09882016,2.076002,-6.9336667
0.30834284,1.9323996,-6.7027593
-0.006004947,1.9293243,-6.679087
-0.3121837,1.4714656,-7.664181
0.1423683,2.2295709,-7.491775
0.18776248,3.2523909,-7.1302633
1.0903655,3.1725092,-5.9098024
0.3079254,1.8497628,-6.931698
1.1423931,1.7439748,-5.8058105
0.56113535,3.3973832,-6.069477
1.2810992,2.6552942,-7.4340873
0.98752135,1.530939,-8.458376
0.29001927,3.1775095,-5.33994
0.0017495329,2.3524497,-7.3085375
0.08134581,2.1222658,-7.233661
0.2097508,2.8489547,-8.737626
0.123136446,2.5900712,-8.437546
0.35235682,2.647004,-7.451609
0.21987292,1.445113,-8.49137
-0.76314896,0.92045486,-6.8749924
-0.014443531,2.124899,-7.07267
-0.18245336,0.8361464,-7.745867
0.24667516,2.1709523,-7.6033015
0.11993311,1.5708313,-7.370559
0.46476728,2.479731,-6.7445574
0.15241009,2.2725215,-7.5187235
0.3498016,2.220938,-7.084583
1.1203989,2.3238456,-6.231486
0.844577,2.6386356,-6.3441057
0.058608223,2.5146282,-7.437215
-0.09868646,1.5652353,-7.1464787
0.19248815,3.5599806,-7.905347
0.4933714,2.2985647,-7.8836703
-0.7588328,2.441031,-6.622346
3.5481071,0.06453849,-1.3801372
-0.23733085,2.5883925,-6.9967666
-0.25880912,1.2413254,-6.6716733
2.0205064,0.6116587,0.15464889
0.6934557,2.1664546,-7.192435
0.759606,2.3414986,-7.943947
-0.48961586,1.9829926,-7.0152774
0.616858,1.5792855,-7.963067
0.65961087,1.7369897,-6.5401874
-0.008014436,1.29092,-6.609756
0.34555122,2.3118346,-7.882088
0.5015351,1.9893957,-6.954323
0.652031,2.9671,-8.0447445
1.7305189,0.79884785,-4.1094074
0.40326247,2.4670548,-7.231993
0.3176986,2.5703623,-7.0902696
0.6558598,2.3969808,-7.1608744
0.48302317,2.2512286,-6.9230456
0.4556778,2.3408065,-6.496761
1.3099583,1.8614858,-8.097402
0.09488344,1.7951658,-7.161106
0.1749804,2.1632273,-7.326644
1.8398961,1.8436141,-7.0394692
0.17386109,1.4981176,-6.904901
-0.76940143,2.107693,-5.480158
1.0049186,3.5182915,-7.7908907
0.16744833,2.1324713,-7.136031
0.2777064,1.9116095,-6.54523
0.19465402,2.2501478,-7.537844
-0.40394098,3.3996294,-6.312312
0.3189262,2.328383,-7.0820227
0.68077034,2.505233,-6.8949437
0.7451136,2.9443429,-6.9868045
-0.10642665,1.449922,-6.7301736
0.9423096,2.5999398,-8.281088
0.92443377,2.7720623,-6.623982
1.0517553,1.7091838,-7.766143
-0.061735388,1.3359982,-6.536813
0.21388441,2.09955,-7.300653
0.5359918,2.0247822,-6.425408
-0.027205732,2.4790497,-8.415185
0.020496983,1.9267604,-6.8143797
1.2485378,1.6939156,-6.962896
-0.02922889,1.9189795,-7.0007524
0.74055403,2.1854837,-6.9133315
-1.1333796,1.7885715,-7.729017
0.47190726,2.413639,-6.5732484
0.15341955,2.783839,-6.901768
0.44252512,2.8161454,-7.6554055
1.5844755,2.1910377,-6.4087296
0.43893918,1.9827024,-6.849536
-0.12092375,1.582393,-6.8275566
0.5507543,0.7943545,-5.924849
-1.9091635,-3.005293,-2.3419387
-1.4093935,-4.4733124,-3.5922883
-0.80480146,-4.1310725,-3.656002
-0.86334616,-3.5383127,-3.6242592
-0.9077957,-3.7913349,-3.829862
-0.5388859,-4.2810993,-4.4511027
0.18167327,-4.684786,-4.07295
-0.8872167,-4.35611,-3.4850352
-0.4415315,-3.0151927,-2.2800481
0.38936174,-3.5174417,-2.2538626
-0.9608465,-3.757192,-3.6137385
-0.870975,-3.59739,-3.4387312
-0.76525104,-2.718005,-2.9218848
-1.2420065,-3.3413985,-3.1619818
0.16369523,-3.9442122,-3.2395606
-1.3788786,-4.3862743,-3.8825064
-1.221675,-3.3748038,-4.7634754
-0.66436774,-3.7282004,-3.4091504
-0.70585287,-3.522665,-3.2576702
-1.856769,-4.02996,-4.04836
-1.358852,-4.414139,-2.62583
-0.97065496,-4.262778,-3.049455
-0.9183379,-3.8204653,-3.2490628
-1.8210702,-3.4525087,-2.203257
-1.1207081,-3.5429926,-3.1794913
-0.6656661,-3.7466388,-3.4065492
-1.0647069,-2.5750918,-3.419354
-0.5969969,-3.5371335,-3.1068947
-1.6940597,-3.3902357,-2.520389
0.057456005,-3.5294132,-3.419155
-0.57780373,-3.6219678,-3.5331495
1.008684,-0.87458366,-1.5127753
-0.80990595,-3.661182,-3.4028084
-2.38131,-3.1884916,-2.0830593
-0.70608234,-4.4403405,-3.753716
-1.3310493,-5.1816816,-3.8380034
-0.81776035,-3.0550206,-2.4454575
0.5762262,-3.8659751,-3.5842319
-2.5966172,-3.7586162,-2.0252159
-1.359221,-3.4820898,-2.666948
-1.0081344,-3.2775393,-3.4845295
-1.3663816,-3.7578895,-4.0524416
-0.65711033,-4.6849403,-2.9687169
-0.758665,-3.7329342,-3.292585
-1.0619524,-3.678666,-3.5186584
-0.47538522,-3.3337517,-3.2325292
-1.2798823,-4.9658866,-1.9949331
-1.499147,-4.10487,-1.8511198
-0.8486603,-3.601369,-3.6258204
-0.9808745,-3.463527,-3.2001693
-0.72178775,-3.5657978,-3.4600203
-0.3791261,-3.5479255,-3.2027018
-2.7025557,-3.0496778,-1.8291284
-1.1575211,-4.0891805,-4.5212154
-0.14395705,-4.027927,-4.5732703
-0.39782447,-3.8970385,-3.0996318
0.88791347,-2.8024201,-1.6737372
-0.92976135,-3.4913614,-3.4393065
-1.1528734,-3.6835003,-2.5892253
-0.029612321,-4.4968514,-4.1224585
-0.37929794,-4.1330075,-3.2208066
-2.6243196,-3.3572564,-3.324605
-2.3091242,-3.596015,-1.9046454
-2.10166,-3.5155725,-1.9775233
-0.7764018,-4.1927896,-3.0903826
0.28323564,-4.6387753,-3.1239917
-0.7200328,-4.5706778,-3.2503707
-1.8530949,-3.4187648,-2.0816884
-0.042752,-3.2902002,-3.035148
-0.058287635,-3.774993,-3.835612
-0.8549569,-3.6366382,-3.3758433
0.31799075,-2.8268592,-4.482519
-1.1280128,-3.3239954,-3.1328511
-1.3763981,-3.5004518,-3.6924477
-0.81928253,-3.8571293,-2.9482114
-0.7040637,-3.3184264,-2.9660435
-0.1920399,-3.6950076,-3.1293294
-1.1297204,-3.9828336,-3.3618412
0.44119814,-3.0850894,-2.745599
-0.71742725,-4.641668,-2.9280107
-2.193563,-3.203096,-2.254158
2.8909304,-0.8555178,1.703781
-1.7666312,-3.358872,-2.3886786
-0.6863761,-3.7619472,-3.3560514
-0.86239403,-3.5460246,-3.5537627
-0.3673915,-2.8749406,-4.4604306
-0.7415594,-3.6516776,-3.2119083
-1.6105603,-3.0464838,-4.190461
-0.97791487,-3.5484362,-3.565184
-1.259126,-2.9078362,-2.1048374
-2.019756,-3.1592827,-1.9416288
-0.560254,-3.5149066,-3.2336848
-0.8089102,-3.5860038,-3.1698318
-0.83111465,-3.6850042,-3.384425
-0.23690055,-3.8101418,-2.40406
-1.8578349,-3.0359955,-4.0308504
-0.23986843,-3.7401464,-3.3232887
-0.06431441,-3.7472591,-2.393378
-2.2311645,-4.5362406,-2.514818
-1.5908486,-3.4718308,-2.3947055
-0.5697736,-3.6682816,-3.074612
0.63940364,-1.9473748,-1.5286285
-2.3345146,-2.7603917,-1.7770425
-1.2866678,-3.3012664,-1.6872406
-2.40941,-3.4193306,-2.212795
-0.8680745,-3.6583762,-3.6654665
-0.8484347,-3.9133046,-3.2281053
-2.2437375,-2.645049,-1.7786806
-0.7601669,-3.8118513,-3.2529135
-0.8932831,-3.391354,-3.4592414
-0.7770015,-3.5132685,-3.4896
-0.74751204,-3.955357,-3.2159092
-0.43548656,-3.7106466,-4.4401245
-1.5114181,-3.6812267,-3.5651596
-0.53180635,-4.29603,-3.3881598
-1.9044893,-3.260132,-2.3903527
-0.8171874,-3.288213,-3.641373
-0.848725,-3.7056043,-4.1077733
-0.42433348,-2.5041711,-3.0498407
-0.9021015,-3.061722,-4.212901
-0.7356764,-3.507402,-3.3966048
-0.84694177,-4.1997643,-2.6205955
-0.8848269,-1.7046365,-3.6708298
-0.8655432,-3.587516,-3.7970636
-0.7155566,-4.6528087,-2.6216474
3.8548052,-1.499134,4.0479064
-1.8658347,-3.4054768,-2.1803439
3.9057326,0.683668,3.953113
0.3374355,-4.0852795,-2.5594778
-1.2617792,-3.8183405,-2.9020262
-0.9066809,-2.8435748,-3.4974685
-0.49394864,-4.156409,-3.4772644
-0.5312,-3.6739511,-3.1901028
-0.4650865,-3.611268,-3.0729172
-1.1620239,-2.8259342,-3.9788446
-0.2603382,-5.21351,-3.1580791
-1.9521577,-4.693953,-3.752214
-1.0045061,-4.023317,-3.2302182
-1.1763566,-4.127961,-3.3437717
-0.85819453,-3.64806,-3.4504812
-1.9443362,-4.5403423,-1.8310143
-0.91442364,-3.6883194,-3.4546535
-2.1114192,-2.9353514,-1.8190466
-1.7295667,-3.6711166,-2.3136969
-1.0490272,-5.0359836,-3.7822402
-0.56971186,-4.288764,-2.5664341
0.27726898,-3.31955,-3.8973145
0.21660459,0.09689513,-3.9189317
-0.8343453,-4.6685514,-3.697197
-0.36376664,-4.7566266,-3.9017901
-1.8586891,-2.895511,-3.0269225
-1.5497278,-5.643132,-2.3165498
-1.9997951,-3.2831504,-2.1019554
-0.9020236,-3.4887547,-3.4439733
-0.7517996,-4.1880784,-2.5438538
-1.2304205,-3.7302113,-3.4146676
-0.21924889,-3.5900784,-2.7124271
-0.054442964,-4.3250356,-3.4710932
-1.6871425,-4.9401345,-2.67823
-0.62346745,-3.7943153,-4.185311
-1.7615098,-4.3025193,-4.0825696
-1.6998616,-4.269903,-3.396003
-0.13333423,-4.502733,-2.9445252
-0.8001433,-3.7845364,-3.3129513
-0.42727113,-2.4049077,-4.010509
0.4747732,-2.7939107,-1.9916345
-2.1365943,-3.5998912,-1.9442616
-1.0860337,-3.4564288,-3.8340802
-0.9545181,-3.6451724,-3.3741643
-3.1786315,-3.9213238,-1.8191378
-1.9152837,-3.5370922,-1.617878
-0.994103,-3.7632935,-3.2620177
-1.0891879,-3.7370293,-3.0091608
-0.28565928,-4.6339674,-2.0453641
-1.0705308,-4.3289742,-2.7883599
-0.9988336,-4.0677466,-2.8660522
-1.7266488,-3.5747569,-2.530026
1.634952,0.18021555,-0.65598935
-0.9214156,-3.7779632,-3.284126
-0.92726094,-3.1943061,-3.808472
-0.118485205,-3.6683831,-4.067904
-0.63210297,-3.5873344,-3.3141387
-0.96652305,-3.4051266,-4.021502
-1.0255092,-3.7856967,-2.4113526
-0.89122075,-3.5464406,-3.490007
-2.336773,-3.9344964,-2.4506407
-2.0043375,-3.7742763,-1.8256174
-0.82272416,-3.6154628,-3.375479
-0.98117304,-4.8537035,-3.1207936
0.56187266,-2.8003821,-1.9425727
-0.8162826,-4.1162343,-3.7619288
-0.7067028,-3.8021233,-3.0932066
0.35472524,-3.32816,-3.2582989
-1.32509,-4.3072453,-4.1256003
-0.297474,-3.6000524,-4.24272
0.61448056,-2.8742633,-1.8682709
-1.7319279,-3.1421607,-2.1485207
-0.87073934,-4.128411,-1.6676584
-1.8272421,-3.9404163,-4.369804
-0.5158167,-3.9299288,-3.2582624
-6.2614813,-4.7551885,-0.6327833
-2.7884476,6.712649,7.297933
